Submission date,Review Language,Author,Rating,Review,Reply Date,Response Time,Developer Reply,Sentiment,Keywords
2022-07-19 04:35:59,id,LUCKY ULWAN 1393,1.0,Saya mau login gak bisa karna lupa no rekeningnya..gimana caranya ingin login..,2022-07-19 06:37:58,02:01:59,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",neutral,Other
2022-07-16 06:38:14,,ZECK,5.0,okkkkk,2022-07-18 07:09:54,48:31:40,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-07-15 12:41:53,,Eric Aditya Putra,5.0,Bagus,2022-07-18 07:09:49,66:27:56,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",positive,Other
2022-07-14 00:35:07,id,Fahril 027,2.0,HANDPHONE MEREK XIOMI MEMANG TIDAK BISA DAFTAR YAH MIN??,2022-07-14 02:53:52,02:18:45,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Daftar
2022-07-13 08:02:53,,Arnoldus Robin,5.0,Mantapp,2022-07-14 02:41:42,18:38:49,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",positive,Other
2022-07-12 18:25:01,id,ROHMATULLAH,1.0,"Tiba2 saya ga bisa login keterangan 'tindakan ini diblokir karena alasan keamanan, kami membatasi tindakan tertentu' gimana ini padahal saya di merasa melakukan apapun.",2022-07-14 02:41:11,32:16:10,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-07-04 08:46:06,en,Valent M.Atrio,4.0,Ok,2022-07-06 07:09:27,46:23:21,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",positive,Other
2022-07-03 01:46:17,id,Sony Hutagalung,5.0,Aplikasi nya bagus tapi saran saya agar ewallet nya ditambahkan DANA.😉,2022-07-04 01:06:47,23:20:30,"Hai Sahabat,

Terima kasih atas masukan yang telah diberikan. Masukan tersebut sangat bermanfaat agar kami senantiasa dapat memberikan dan meningkatkan pelayanan kepada seluruh Sahabat.
Jika ada hal lain yang ingin disampaikan, Sahabat dapat menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Other
2022-07-02 00:39:47,,Rian Febriansyah,1.0,Ribet maau daftarnya,2022-07-01 02:49:41,,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Daftar
2022-07-01 08:26:42,id,Netizen Budiman,1.0,Ini gimana foto id nya kok gak bisa di pencet tombolnya,2022-07-01 09:19:12,00:52:30,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-07-01 02:28:50,id,Muhammad Alfi Pratama,1.0,Sulit dan tidak bisa bikin rekening di sini,2022-07-01 02:49:57,00:21:07,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",neutral,Other
2022-06-30 05:36:53,id,Ꮶ.,1.0,"Masih banyak kekurangan nya, tidak ada keistimewaan yang dimiliki, untuk biaya-fitur² di dalam aplikasi nya kosong/notattractive",2022-07-01 02:49:49,21:12:56,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Fitur
2022-06-26 05:29:51,haw,Agus Suko Pramono,5.0,Mantap,2022-06-27 05:07:33,23:37:42,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",positive,Other
2022-06-24 04:46:20,id,Agus iki,1.0,"ambil poto ktp aja gak bisa, gimana ambil uangnya nanti???",2022-06-27 05:07:16,72:20:56,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",neutral,Daftar
2022-06-24 02:27:24,en,Berlin Tamba,5.0,Ok Google,2022-06-27 05:07:05,74:39:41,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-06-22 03:41:58,,darmin amala,5.0,👍👍,2022-06-22 03:53:51,00:11:53,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",positive,Other
2022-06-21 07:35:56,,Andik andik,1.0,aplikasi cacat fto diri aja ssah item payah,2022-06-22 03:53:36,20:17:40,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-06-10 14:19:55,,Abdul Latief,4.0,Good apk,2022-06-17 01:22:47,155:02:52,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",positive,Other
2022-06-07 12:56:21,id,Rovy Sanjani,3.0,untuk fitur si lumayan tapi kalau untuk transfer antar bank kenak biaya beda sama bank NEO ( BNC ),2022-06-08 06:32:35,17:36:14,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",positive,Fitur
2022-06-07 08:16:08,id,Said Zaki Mubarrak,5.0,"Mohon maaf kemarin bintang 1, sekarang jadi bintang 4 karena sudah bisa buka rekening... Makasih.",2022-06-08 06:31:53,22:15:45,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",neutral,Other
2022-06-03 04:55:32,,Aditya Agustiyanto,1.0,Scam kah?,2022-06-06 02:13:51,69:18:19,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-05-30 03:49:03,ro,Alek Nugraha,5.0,Mantul,2022-05-30 09:17:37,05:28:34,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-05-25 15:47:22,id,SOBAT CUAN,1.0,"mobile mbanking pembodohan jangan ada yang mau daftar disini, atau buka tabungan di bank ini, bank gak jelas ini.???",2022-05-30 02:04:12,106:16:50,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Daftar
2022-05-25 06:33:58,id,Hendri Saprianto,1.0,"Kenapa setelah saya lakukan pendaftaran sebagai nasabah isi blanko secara digital kata nya di sesi terakhir bikin jadwal video call tungguin tanggal jatuh tempo tapi aplikasi nya malah tidak bisa di buka kembali, harap di perbaiki kembali ya",2022-05-30 02:04:04,115:30:06,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Daftar
2022-05-20 05:21:23,id,Jumadi Madi,3.0,Kok lama lodingnya.,2022-05-20 05:54:45,00:33:22,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-05-19 03:23:40,,Suardi Samp,5.0,kereeen,2022-05-20 05:54:35,26:30:55,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",positive,Other
2022-05-17 06:20:32,id,Afif Rum,1.0,Udah daftar buka rekening baru tpy gk di respon respon gimana sih,2022-05-17 07:48:19,01:27:47,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Daftar
2022-05-04 23:33:39,id,Mansur Surya Negara,5.0,"bekerjasama dengan kredivo, sy sudah memiliki kartu plexi nya...",2022-05-17 04:08:39,292:35:00,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",neutral,Other
2022-05-04 16:20:11,id,Sudirman Iman 1,5.0,Keren.. gak sampai se jam jadi rekening setelah video call,2022-05-17 04:08:34,299:48:23,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",positive,Other
2022-05-02 06:35:15,id,joni best,5.0,Bagus. . Pakainya gampang,2022-05-17 04:08:30,357:33:15,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",positive,Other
2022-05-01 17:12:37,id,Kenzi Tulang,3.0,"Saya kasih bintang 🌟🌟🌟 3 dulu yah,,, soalnya belum bisa pinjaman Mohon d perbaiki agar bisa pinjaman. Pasti bakal banyak yg menggunakan apk ini",2022-05-17 04:08:20,370:55:43,"Hai Sahabat,

Terima kasih atas masukan yang telah diberikan. Masukan tersebut sangat bermanfaat agar kami senantiasa dapat memberikan dan meningkatkan pelayanan kepada seluruh Sahabat.
Jika ada hal lain yang ingin disampaikan, Sahabat dapat menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",positive,Other
2022-04-30 16:32:19,id,Arifin purwokerto,5.0,Mantap tapi sayang tidak ada cashbank setiap topup,2022-05-17 04:08:05,395:35:46,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-04-27 13:05:59,,ABDUROHIM,5.0,Ntap,2022-04-28 02:48:14,13:42:15,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",positive,Other
2022-04-27 11:06:25,en,Suwardi Paldas,5.0,Ok,2022-04-28 02:48:09,15:41:44,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",positive,Other
2022-04-26 01:24:59,en,Eko wahyudi,5.0,Great apps 👍,2022-04-27 06:42:22,29:17:23,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",positive,Other
2022-04-25 13:03:45,id,Riansyah Boy,5.0,Sangat mendukung buat keuangan dan transaksi,2022-04-27 06:42:15,41:38:30,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",positive,Other
2022-04-25 11:06:46,id,Avrilia Syahfitri,1.0,"Aplikasi buruk, awal daftar udh krim data... Di suruh tnggu video call, malah aplikasi nya muter2 kaya gansing. Sory lebih baik saya pilih bank sblah. Mksh...",2022-04-27 06:42:02,43:35:16,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Daftar
2022-04-25 10:51:30,tr,SIPAKATAU TV,5.0,Mantap,2022-04-27 06:41:50,43:50:20,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",positive,Other
2022-04-25 09:30:19,tr,Kurniawan 234,5.0,Mantap,2022-04-27 06:41:44,45:11:25,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",positive,Other
2022-04-23 09:30:20,id,Sumiadi,1.0,Bintang nya satu jak,2022-04-25 09:07:14,47:36:54,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",neutral,Other
2022-04-22 11:51:40,id,Nori Rie,1.0,Kenapa dg aplikasi ini???? Ga bisa digunakan.,2022-04-25 09:07:03,69:15:23,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-04-21 09:33:30,id,Aker Nya,1.0,"Mohon di tingkatkan lagi kualitas aplikasinya, lemot banget",2022-04-22 08:27:23,22:53:53,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Loading
2022-04-20 18:09:00,id,Teda Suteda,5.0,Apk bagus ...semoga bisa membantu mengelola keuangan saya.👍👍👍,2022-04-21 01:41:24,07:32:24,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",positive,Other
2022-04-19 07:45:46,id,Nur Alif,1.0,Cs nya ga ada yang responsif kaya ga ada niat untuk kerja 😠,2022-04-19 09:58:43,02:12:57,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-04-19 03:57:17,ms,NUGA PRADIKA,1.0,loading berat.. seberat 100 ton..,2022-04-19 04:15:42,00:18:25,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Loading
2022-04-16 10:57:09,,Hamka Tangmebali,5.0,Kerennn,2022-04-19 04:15:31,65:18:22,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",positive,Other
2022-04-14 08:28:12,id,Bambang Gunawan,5.0,"Terima kasih atas apresiasi untuk saya pengguna layanan kredivo, gak mimpi saya di fasilitasi kartu flexy card yang banyak sekali manfaatnya, bisa digunakan untuk segala transaksi offline menggunakan EDC di berbagai merchant, SPBU, bahkan bengkel kendaraan, fasilitas pemilihan tenor pembayaran yang disediakan adalah 1 bulan, 3 bulan, 6 bulan sangat membantu saya dalam mengatur keuangan, Terima kasih Bank Sahabat Sampoerna, Terima kasih Kredivo, semoga makin sukses",2022-04-19 04:15:22,115:47:10,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",positive,Other
2022-04-14 08:09:09,en,Yoga Arya Walantara,5.0,Nice app,2022-04-19 04:15:08,116:05:59,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-04-13 21:10:23,pl,Ariez Khace,5.0,Ok ni aplikasi,2022-04-19 04:14:57,127:04:34,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",neutral,Other
